url,shortcode,media_id,taken_at,datetime_utc,media_type,product_type,location_name,like_count,comment_count,view_count,caption,hashtags,mentions,scraped_comments_count,parse_status
https://www.instagram.com/higo_houses/p/DMgLpCWI3Hy/,DMgLpCWI3Hy,3683995693718139378,1753386531,2025-07-24T19:48:51+00:00,8,carousel_container,"Mallorca, Spain",3,2,,"Summer in our garden is a celebration of abundance with sun-kissed flavors, fragrant air and moments of stillness that nourish the soul. Here, surrounded by nature’s gifts, we slow down and savor the simple, homegrown joys.
•
El verano en nuestro jardín es una celebración de la abundancia: sabores bañados por el sol, aire perfumado y momentos de calma que nutren el alma. Aquí, rodeados de los regalos de la naturaleza, bajamos el ritmo y disfrutamos de las sencillas alegrías cultivadas en casa.
•
•
•
#yoga #retreat #nature #mallorca #love #islandlife #yogaretreat #island #mindfulness #beach #yogaretreatspain #yogaretreat #yogaretreatlocation #retreatlocation #fruits #food #lush #lushgarden",yoga;retreat;nature;mallorca;love;islandlife;yogaretreat;island;mindfulness;beach;yogaretreatspain;yogaretreat;yogaretreatlocation;retreatlocation;fruits;food;lush;lushgarden,,1,ok
https://www.instagram.com/higo_houses/reel/DMZ-OrMIVe4/,DMZ-OrMIVe4,3682247857682864056,1753178573,2025-07-22T10:02:53+00:00,2,clips,"Mallorca, Spain",3,2,,"Wander through our gardens and meet our woolly companions roaming freely during the day. They’re part of the rhythm of island life - gentle, grounded and slow. Moments like these reveal a deeper layer of Mallorca’s soul and are all part of the Finca Higo experience.
•
Pasea por nuestros jardines y conoce a nuestros lanudos compañeros que deambulan libremente durante el día. Forman parte del ritmo de vida en la isla: tranquilo, arraigado y sin prisas. Momentos así te conectan con una dimensión más profunda del alma mallorquina, y son parte esencial de la experiencia en Finca Higo.
•
•
•
#yoga #retreat #mallorca #nature #yogaretreat #islandlife #love #island #mindfulness #animals #fincahigo #mallorcaparadise",yoga;retreat;mallorca;nature;yogaretreat;islandlife;love;island;mindfulness;animals;fincahigo;mallorcaparadise,,1,ok
https://www.instagram.com/higo_houses/p/DMVNldSI5TJ/,DMVNldSI5TJ,3680908019113366729,1753018451,2025-07-20T13:34:11+00:00,8,carousel_container,"Mallorca, Spain",3,0,,"Yoga retreats at Finca Higo are about presence, meaning, and connection. Surrounded by nature and the quiet beauty of Mallorca, we host intimate celebrations that feel personal, heartfelt, and unforgettable.

If you’re planning your retreat for 2026, we invite you to discover a place where love is celebrated with intention and care. Contact: hello@finca-higo.com
•
Los retiros de yoga en Finca Higo tratan sobre presencia, significado y conexión. Rodeados de naturaleza y la serena belleza de Mallorca, organizamos celebraciones íntimas que se sienten personales, sinceras e inolvidables.

Si estás planificando tu retiro para 2026, te invitamos a descubrir un lugar donde el amor se celebra con intención y cuidado.
Contacto: hello@finca-higo.com
•
•
•
#retreat #yoga #yogaretreatsworldwide #mallorca #fincahigo #hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sustainable #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat",retreat;yoga;yogaretreatsworldwide;mallorca;fincahigo;hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sustainable;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat,finca;finca,0,ok
https://www.instagram.com/higo_houses/reel/DMNC5QNIGvh/,DMNC5QNIGvh,3678609201134857185,1752744935,2025-07-17T09:35:35+00:00,2,clips,"Mallorca, Spain",3,0,,"Discover the magic of Finca Higo, our wellbeing retreat set in beautifully lush Mediterranean gardens, an oasis ripe with scents of the earth, sea and sun and an ideal setting for the communion of mind, body and spirit → finca-higo.com.
•
Descubre la magia de Finca Higo, nuestro retiro de bienestar rodeado de jardines mediterráneos, un oasis repleto de aromas de tierra, mar y sol y un entorno ideal para re-conectar mente, cuerpo y espíritu → finca-higo.com.
•
•
•
#hotelmallorca #retreatmallorca #mallorca #mallorcahotel #authentic #yoga #calatuent #sustainable #yogamallorca #sustainability #eco #fincahigo #truth #yogaretreat #conscious #yoga #retreat #yogaretreat",hotelmallorca;retreatmallorca;mallorca;mallorcahotel;authentic;yoga;calatuent;sustainable;yogamallorca;sustainability;eco;fincahigo;truth;yogaretreat;conscious;yoga;retreat;yogaretreat,,0,ok
https://www.instagram.com/higo_houses/p/DMHzuwcIoo1/,DMHzuwcIoo1,3677135134250928693,1752568688,2025-07-15T08:38:08+00:00,8,carousel_container,"Mallorca, Spain",65,7,,"Meet Michela, our private chef at Finca Higo. With a passion for creating unique culinary experiences, she brings creativity, care and a deep respect for ingredients to every dish. After sailing over 80,000 sea miles as a yacht chef, she now brings her refined, flexible style to the natural charm of our retreat kitchen.
•
Conoce a Michela, nuestra chef privada en Finca Higo. Con una pasión por crear experiencias culinarias únicas, aporta creatividad, dedicación y un profundo respeto por los ingredientes en cada plato. Tras haber navegado más de 80,000 millas náuticas como chef en yates, ahora trae su estilo refinado y flexible a la cocina con encanto natural de nuestro retiro.
•
•
•
#mallorcayogaretreat #fincahigo #mallorcaretreat #mallorca #privatechef #yogaretreat",mallorcayogaretreat;fincahigo;mallorcaretreat;mallorca;privatechef;yogaretreat,,5,ok
https://www.instagram.com/higo_houses/reel/DMF7ZeCIC8U/,DMF7ZeCIC8U,3676605905796869908,1752505801,2025-07-14T15:10:01+00:00,2,clips,"Mallorca, Spain",3,0,,"Our retreat space at this time of the year 🌞🌴
•
Nuestro lugar de retiro en esta temporada 🌊🌿
•
•
•
#yoga #retreat #nature #mallorca #islandlife #yogaretreat #mallorcahotel #hotelmallorca #yogamallorca #retreatmallorca #fincahigo",yoga;retreat;nature;mallorca;islandlife;yogaretreat;mallorcahotel;hotelmallorca;yogamallorca;retreatmallorca;fincahigo,,0,ok
https://www.instagram.com/higo_houses/reel/DLz6AOXIXSl/,DLz6AOXIXSl,3671533223355184293,1751901239,2025-07-07T15:13:59+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,1,,"Looking for your next yoga retreat location?👇🏼

Tap the link in our bio to book a free call. Let‘s exchange ideas and bring your vision to life 🌞🧘
•
•
•
#yoga #retreat #nature #mallorca #love #islandlife #yogaretreat #island #mindfulness #beach #unesco #unescoworldheritage #yogaretreatspain",yoga;retreat;nature;mallorca;love;islandlife;yogaretreat;island;mindfulness;beach;unesco;unescoworldheritage;yogaretreatspain,,0,ok
https://www.instagram.com/higo_houses/reel/DLshc0noSE5/,DLshc0noSE5,3669454912579772729,1751653194,2025-07-04T18:19:54+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"Take a deep breath and dream about a Mallorcan retreat 🌞

📌 Finca Higo, Cala Tuent, Mallorca
•
•
•
#yoga #retreat #nature #mallorca #love #islandlife #yogaretreat #island #mindfulness #roomwithaview #roomescape",yoga;retreat;nature;mallorca;love;islandlife;yogaretreat;island;mindfulness;roomwithaview;roomescape,,0,ok
https://www.instagram.com/higo_houses/p/DLfuVCWIWV4/,DLfuVCWIWV4,3665852377470166392,1751223679,2025-06-29T19:01:19+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,0,,"Can‘t wait to welcome your lovely community here 🥰🧘🌿

P.S.: We still have a few open spots left for October this year. Feel free to book a free intro call via the link in our bio ☺️
•
#yoga #retreat #yogaretreatspain #yogaretreatsworldwide #yogaretreats #mallorca #spain #love",yoga;retreat;yogaretreatspain;yogaretreatsworldwide;yogaretreats;mallorca;spain;love,,0,ok
https://www.instagram.com/higo_houses/reel/DLc5hzEIAiy/,DLc5hzEIAiy,3665057207996647602,1751129183,2025-06-28T16:46:23+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,Sa Calobra is located in the northwest of Mallorca and is only a 10-minute drive away from Finca Higo😍🏞️,,,0,ok
https://www.instagram.com/higo_houses/p/DLZriY5IXrw/,DLZriY5IXrw,3664151251033094896,1751020889,2025-06-27T10:41:29+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,0,,"At Finca Higo you’ll be able to practice yoga indoors, in the garden, by the pool or by the sea with all the space and equipment you need.🌿

Give your group a space to practice, rest and reconnect together. ❤️

🧘TO BOOK
Just click on the link in our bio",,,0,ok
https://www.instagram.com/higo_houses/reel/DLXry8so6BJ/,DLXry8so6BJ,3663589439036432457,1750954182,2025-06-26T16:09:42+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"A place of fresh air, stillness & unforgettable moments 💭

Nestled between the mountains and the sea, Finca Higo is a hidden retreat center where nature takes the lead 🌿

Whether it’s wandering through our lush garden, breathing in the mountain air or watching the sun dip behind the bay, this is a place that gently stays with you ❤️
•
#yoga #retreat #nature #mallorca #love #islandlife #yogaretreat #island #mindfulness #beach #yogaretreatspain #yogaretreatlocation #retreatlocation",yoga;retreat;nature;mallorca;love;islandlife;yogaretreat;island;mindfulness;beach;yogaretreatspain;yogaretreatlocation;retreatlocation,,0,ok
https://www.instagram.com/higo_houses/p/DLVOhEDoqQ9/,DLVOhEDoqQ9,3662897716685612093,1750871456,2025-06-25T17:10:56+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,2,,Step inside ❤️ a little sneak peek into some of our dreamy rooms 💭,,,1,ok
https://www.instagram.com/higo_houses/p/DLQQaCMoBda/,DLQQaCMoBda,3661498654862088026,1750704675,2025-06-23T18:51:15+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,0,,"Space to move, freedom to flow 🧘 It‘s time for Mallorca ☀️ 

Practice yoga indoors or under open skies, surrounded by mountains, sea and trees. It’s a chance to truly reconnect with yourself and with nature 🌿

🗓️ Secure your spot early and start dreaming.
Interested? Book a free intro call via the link in our bio 
•
•
•
#yoga #retreat #mallorca #island #islandlife #nature #mindfulness #fyp #beach #unesco #unescoworldheritage #retreatlocation #yogaretreat #retreatcenter #yogaretreatspain",yoga;retreat;mallorca;island;islandlife;nature;mindfulness;fyp;beach;unesco;unescoworldheritage;retreatlocation;yogaretreat;retreatcenter;yogaretreatspain,,0,ok
https://www.instagram.com/higo_houses/reel/DLMs5nVoRWf/,DLMs5nVoRWf,3660498070440842655,1750585416,2025-06-22T09:43:36+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,Welcome to Finca Higo ❤️ where nature leads & stillness speaks 🌿,,,0,ok
https://www.instagram.com/higo_houses/p/DLJwr0XoOyT/,DLJwr0XoOyT,3659670289616268435,1750486716,2025-06-21T06:18:36+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,2,,"From Finca Higo, through our lush garden, all the way to the beach, it’s all yours 🌿 Practice yoga by the pool, by the sea or under the lemon trees, surrounded by UNESCO World Heritage beauty 🌊🧘‍♀️

📍Finca-Higo, Cala Tuent, Mallorca

#yoga #retreat #mallorca #mallorcaparadise #mallorcaisland #island #islandlife #life #love #loveyoga #unesco #unescoworldheritage #nature #garden",yoga;retreat;mallorca;mallorcaparadise;mallorcaisland;island;islandlife;life;love;loveyoga;unesco;unescoworldheritage;nature;garden,,1,ok
https://www.instagram.com/higo_houses/reel/DLIdNHcIztM/,DLIdNHcIztM,3659303141928811340,1750443217,2025-06-20T18:13:37+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"A hidden spot to practice yoga by the sea with private beach access, the sound of waves and views that feel like a dream 🥰💭
•
•
•
•
•
#yoga #retreat #nature #mallorca #islandlife #yogaretreat #love #island #mindfulness",yoga;retreat;nature;mallorca;islandlife;yogaretreat;love;island;mindfulness,,0,ok
https://www.instagram.com/higo_houses/p/DJ__j6uofIR/,DJ__j6uofIR,3638906569109926417,1748011488,2025-05-23T14:44:48+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",3,2,,"✨ A first glimpse at what’s coming ✨

We’ve transformed our current space into our new yoga shala and while the images here are a visual concept, they offer a close look at the peaceful atmosphere we’re creating.

Think warm light, natural textures and plenty of room to breathe and move 🌞

We’re so excited to welcome you here soon 🧘‍♀️🌿
•
•
•
#FincaHigo #YogaRetreatMallorca #ComingSoon #yoga #retreat #islandlife #yogashala",FincaHigo;YogaRetreatMallorca;ComingSoon;yoga;retreat;islandlife;yogashala,,2,ok
https://www.instagram.com/higo_houses/reel/DJya6ySItoQ/,DJya6ySItoQ,3635086238171716112,1747556092,2025-05-18T08:14:52+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,Who‘s ready to reconnect with nature again?🥰🌿,,,0,ok
https://www.instagram.com/higo_houses/reel/DJYpWbxI_-t/,DJYpWbxI_-t,3627831361397850029,1746691246,2025-05-08T08:00:46+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"They don’t do yoga…yet 😉
But they’re great at greeting you with a smile☺️🐑
•
•
•
#nature #yoga #retreat #sheep #animal #love #fyp #mallorca #mallorcaparadise #island #islandlife #actor #animallove #peaceful #garden #lushgarden",nature;yoga;retreat;sheep;animal;love;fyp;mallorca;mallorcaparadise;island;islandlife;actor;animallove;peaceful;garden;lushgarden,,0,ok
https://www.instagram.com/higo_houses/p/DJMulCgIwJc/,DJMulCgIwJc,3624476655573205596,1746291308,2025-05-03T16:55:08+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",43,1,,"✨Partnered with @reisigo_com ✨

Your retreats at Finca-Higo are now not only seamless & soulful but also legally secure. Thanks to our collaboration with @reisigo_com 🥳

We’re now fully integrated with a licensed tour operator. Reisigo handles all bookings and insurance-related requirements, ensuring you comply with current travel laws with ease.

You can focus on what truly matters: creating meaningful moments with your community, surrounded by nature, sea & mountains 🌿

📍Finca-Higo, Cala Tuent – Mallorca’s quiet side
🧘‍♀️ Enjoy 7 unique rooms with sea views & 38 hectares of private nature. Practice indoors, in the garden or right on the beach — the perfect setting for every mood.

📸 Swipe for a glimpse
📩 Interested? DM us or head to the link in bio for more info.",,reisigo_com;reisigo_com,1,ok
https://www.instagram.com/higo_houses/reel/DI1FO-tIH5B/,DI1FO-tIH5B,3617820895296388673,1745497958,2025-04-24T12:32:38+00:00,2,clips,"Mallorca, Islas Baleares, Spain",34,0,,"We can already imagine the energy, the movement, the stillness.🧘
This place will hold space for something beautiful. 🌿
We can’t wait to welcome your community to Finca-Higo.😍
•
•
•
#yoga #retreat #retreatready #mallorca #mallorcaparadise #mallorcalovers #nature #reelsviral #reels #love #island #islandlife #fyp",yoga;retreat;retreatready;mallorca;mallorcaparadise;mallorcalovers;nature;reelsviral;reels;love;island;islandlife;fyp,,0,ok
https://www.instagram.com/higo_houses/reel/DIwsWy1IBBq/,DIwsWy1IBBq,3616585581231870058,1745350658,2025-04-22T19:37:38+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"and suddenly, life is never the same. New spirit, new people, new memories. You realise this is what living truly feels like ✨

So book that retreat, this is your sign! ☀️

#yoga #retreat #lifechanging #smiles #travel #mallorca #fyp #nature #mindfulness #yogaretreat #beach #love #islandlife",yoga;retreat;lifechanging;smiles;travel;mallorca;fyp;nature;mindfulness;yogaretreat;beach;love;islandlife,,0,ok
https://www.instagram.com/higo_houses/p/DItUyIMogYr/,DItUyIMogYr,3615637481554314795,1745237597,2025-04-21T12:13:17+00:00,1,feed,"Mallorca, Islas Baleares, Spain",19,3,,"Escape to a hidden gem in Mallorca 🌿 

@finca_higo is the perfect place for your next transformative yoga retreat, surrounded by the UNESCO-listed Tramuntana Mountains and the serene Cala Tuent. 🌊

Practice in nature, flow through lush gardens or relax by the beach. 🧘‍♀️

Limited spots available for the first two weeks of September this year — don’t miss out! 😍

Interested? Feel free to contact us and check the link in our bio for more details. 😊

#yoga #retreat #mallorca #nature #island #islandlife #unesco #unescoworldheritage #beach #beachlover #mind #mindfulness #fyp #fypage",yoga;retreat;mallorca;nature;island;islandlife;unesco;unescoworldheritage;beach;beachlover;mind;mindfulness;fyp;fypage,finca_higo,3,ok
https://www.instagram.com/higo_houses/reel/DIrdlgBomxx/,DIrdlgBomxx,3615113246251576433,1745175197,2025-04-20T18:53:17+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"Definition of a perfect day 🧘🌿
•
•
•
#yoga #retreat #mallorca #island #islandlife #nature #sun #ocean #oceanlover #beach #beachlife",yoga;retreat;mallorca;island;islandlife;nature;sun;ocean;oceanlover;beach;beachlife,,0,ok
https://www.instagram.com/higo_houses/reel/DIrYtQ8of2x/,DIrYtQ8of2x,3615091789584793009,1745172651,2025-04-20T18:10:51+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"End your day with golden skies and grounded movement. @finca_higo, sunset yoga becomes a ritual - whether on our peaceful terrace, in the lush garden, by the pool or right at the beach with the sound of the sea as your soundtrack. 🌊🧘

Interested? Check the link in our bio ☺️

#yoga #retreat #calm #sun #sunset #nature #meditation #mindfulness #mallorca #mallorcaparadise  #island #islandlife",yoga;retreat;calm;sun;sunset;nature;meditation;mindfulness;mallorca;mallorcaparadise;island;islandlife,finca_higo,0,ok
https://www.instagram.com/higo_houses/reel/DIpEBQBISP0/,DIpEBQBISP0,3614437854045873140,1745094621,2025-04-19T20:30:21+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"This is the life - sun, yoga, meditation and endless relaxation. 🌞🌊

Whether you prefer to practice yoga indoors, flow through sessions in the lush gardens or unroll your mat on the beach - our 38 hectares of private nature offer the perfect space for every mood.🧘

Who needs more when you’ve got this? 🌴✨

#yoga #retreat #ThisIsTheLife #CoastalVibes #Wanderlust #BeachDays #OceanLifestyle #LiveYourBestLife #TravelGoals #GoodVibesOnly #IslandLife",yoga;retreat;ThisIsTheLife;CoastalVibes;Wanderlust;BeachDays;OceanLifestyle;LiveYourBestLife;TravelGoals;GoodVibesOnly;IslandLife,,0,ok
https://www.instagram.com/higo_houses/p/DIpA5tTo_TO/,DIpA5tTo_TO,3614424141599601870,1745092955,2025-04-19T20:02:35+00:00,8,carousel_container,,3,0,,"This is the life - sun, yoga, nature, and endless calmness. 🌞🌊

Days spent practicing yoga, breath work and cruising along the coast.

Who needs more when you’ve got this? 🧘✨

#yoga #retreat #ThisIsTheLife #SunSurfSkate #CoastalVibes #Wanderlust #BeachDays #OceanLifestyle #LiveYourBestLife #TravelGoals #GoodVibesOnly #islandlife",yoga;retreat;ThisIsTheLife;SunSurfSkate;CoastalVibes;Wanderlust;BeachDays;OceanLifestyle;LiveYourBestLife;TravelGoals;GoodVibesOnly;islandlife,,0,ok
https://www.instagram.com/higo_houses/reel/DIoNyx5IifX/,DIoNyx5IifX,3614199365115193303,1745066188,2025-04-19T12:36:28+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"island therapy 📖🌞🌊🧘
.
.
.
.
.
.
.
.
#mallorca #majorca #mallorcalifestyle #mediterraneanlifestyle #eurosummer #beautifuldestinations #theartofslowliving #pinterestaesthetic #dreamyaesthetic #aesthetics #travelaesthetic #voyaged #discoverunder20k
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
#yogaretreat #slowliving #pinterest #aesthetic #dreamy",mallorca;majorca;mallorcalifestyle;mediterraneanlifestyle;eurosummer;beautifuldestinations;theartofslowliving;pinterestaesthetic;dreamyaesthetic;aesthetics;travelaesthetic;voyaged;discoverunder20k;yogaretreat;slowliving;pinterest;aesthetic;dreamy,,0,ok
https://www.instagram.com/higo_houses/reel/DIoIQKdI0aS/,DIoIQKdI0aS,3614174996074808978,1745063371,2025-04-19T11:49:31+00:00,2,clips,"Mallorca, Islas Baleares, Spain",3,0,,"One of the most iconic room views @finca_higo 😍
•
•
•
#nature #naturelovers #spain #yoga #yogaretreat #retreat #love #travel #morning #sunrise",nature;naturelovers;spain;yoga;yogaretreat;retreat;love;travel;morning;sunrise,finca_higo,0,ok
https://www.instagram.com/higo_houses/reel/DIebcDDIzNW/,DIebcDDIzNW,3611444625872728918,1744737847,2025-04-15T17:24:07+00:00,2,clips,"Mallorca, Islas Baleares, Spain",29,0,,"Yoga, nature & sea — your retreat starts here 🧘‍♀️☀️

#FincaHigo #YogaRetreat #MallorcaMagic #nature #SoulfulEscape #yoga #mindfulness #calm",FincaHigo;YogaRetreat;MallorcaMagic;nature;SoulfulEscape;yoga;mindfulness;calm,,0,ok
https://www.instagram.com/higo_houses/p/DIeV6NNICqw/,DIeV6NNICqw,3611420310082955952,1744734871,2025-04-15T16:34:31+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",16,1,,"Just 5 minutes to paradise 🌊🌴
A short walk through the lush garden leads you to the beach — a peaceful, hidden bay with crystal-clear turquoise water 💙
Perfect for yoga, swimming, snorkeling or simply soaking in the silence. 🧘‍♀️🌞
Looking for adventure? Hop on a boat tour and explore Mallorca’s stunning coastline from the sea. 🚤

#fincahigo #yogabeachvibes #crystalclearwaters #mallorcacoast #retreatdestination #natureescape #yoga #retreat",fincahigo;yogabeachvibes;crystalclearwaters;mallorcacoast;retreatdestination;natureescape;yoga;retreat,,0,ok
https://www.instagram.com/higo_houses/p/DIeT8s_IluC/,DIeT8s_IluC,3611411685553888130,1744733843,2025-04-15T16:17:23+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",27,1,,"Space to breathe, space to be 🌿🌅
Finca-Higo sits on 38 hectares of private land — with lush gardens, mountain views, and sunsets that light the cliffs in glowing red tones 🏞✨
Dine under the stars, swim in the pool, or simply wander the peaceful grounds. Here, nature is not just around you — it holds you. 🍊

#fincahigo #retreatspace #sunsetview #mallorcaretreat #natureheals #yogainthemountains #sacredspaces #garden #yoga #retreat #yogaretreat #mountains #mallorca",fincahigo;retreatspace;sunsetview;mallorcaretreat;natureheals;yogainthemountains;sacredspaces;garden;yoga;retreat;yogaretreat;mountains;mallorca,,1,ok
https://www.instagram.com/higo_houses/p/DIeRb1SInx2/,DIeRb1SInx2,3611400630626843766,1744732525,2025-04-15T15:55:25+00:00,8,carousel_container,"Mallorca, Islas Baleares, Spain",21,0,,"Your peaceful retreat at Finca-Higo 🛏
Whether you choose a cozy single or a spacious double room — every space offers comfort, calm, and breathtaking mountain views 🧘‍♀️✨
Wake up to silence, birdsong, and the magic of Mallorca 🌞

#fincahigo #retreatrooms #yogaretreat #mallorcavibes #mountainviews #mindfultravel #serenespaces",fincahigo;retreatrooms;yogaretreat;mallorcavibes;mountainviews;mindfultravel;serenespaces,,0,ok
